#{"t_start": 1744811708.0384393, "env_id": "footsteps-planning-any-obstacle-multigoal-v0"}
r,l,t
-100.280887,90,894.722198
-108.53425,90,895.707041
-110.361676,90,896.695139
-94.975233,90,897.681518
-103.325297,90,898.702962
-95.72572,90,899.694036
-97.323457,90,900.684159
-99.817147,90,901.714279
-94.558218,90,902.783731
-94.776781,90,903.814526
-94.69799,90,904.791567
-102.455049,90,905.792014
-93.706875,90,906.782878
-108.792251,90,907.758736
-113.915871,90,908.754502
-93.44838,90,909.724282
-131.652829,90,910.73286
-100.901741,90,911.699866
-94.78285,90,912.675284
-98.626277,90,913.678169
-97.178146,90,914.674419
-92.510625,90,915.674091
-102.357538,90,916.656815
-49.453662,47,917.569084
-114.542206,90,918.147051
-99.762736,90,919.150016
-99.938861,90,920.140597
-106.662604,90,921.123217
-93.343974,90,922.129834
-95.16392,90,923.106843
-102.497185,90,924.100823
-67.730705,60,925.049146
-31.800058,31,925.665938
-98.548908,90,926.115983
-125.836238,90,927.094387
-23.994268,24,927.967952
-100.491735,90,928.335884
-95.262657,90,929.349423
-126.138149,90,930.335218
-101.118715,90,931.319861
-103.018822,90,932.338093
-113.832947,90,933.319064
-98.912684,90,934.293178
-91.654072,90,935.270561
-93.16503,90,936.25808
-93.820046,90,937.229574
-62.138924,57,938.148725
-95.069241,90,938.834825
-99.819231,90,939.824306
-95.921474,90,940.794944
-96.85506,90,941.764732
-94.266537,90,942.73678
-93.812789,90,943.778064
-99.276252,90,944.752071
-105.376745,90,945.727527
-110.132517,90,946.705061
-104.104727,90,947.708082
-103.213623,90,948.699217
-97.467309,90,949.683897
-97.163438,90,950.655656
-95.721922,90,951.643579
-93.63408,90,952.61693
-95.431131,90,954.060881
-43.03418,40,954.868458
-98.942277,90,955.409292
-99.735071,90,956.386509
-96.277569,90,957.353955
-115.131219,90,958.331346
-95.46501,90,959.376061
-70.116837,66,960.314661
-108.20316,90,961.057515
-92.28597,90,962.031549
-108.670387,90,962.711861
-99.663701,90,963.341343
-86.379909,79,963.961778
-95.142343,90,964.530062
-101.201382,90,965.414187
-50.943562,49,966.333101
-99.685271,90,966.922742
-108.214116,90,967.913702
-102.155506,90,968.937865
-110.476253,90,969.780755
-94.854961,90,970.401185
-93.144233,90,971.02096
-94.351533,90,971.988828
-96.784826,90,972.959888
-94.49112,90,973.9413
-78.014902,74,974.888599
-95.17187,90,975.730222
-100.206745,90,976.72161
-96.348035,90,977.702343
-92.469111,90,978.695559
-97.643179,90,979.71206
-102.634515,90,980.675216
-102.516342,90,981.646463
-103.981222,90,982.620162
-97.515372,90,983.666386
-85.931946,84,984.633548
-96.273697,90,985.544648
-94.780545,90,986.498339
-94.192672,90,987.500348
-102.536179,90,988.483499
-106.276215,90,989.473775
-93.923843,90,990.457897
-80.425666,69,991.447445
-42.208225,39,992.157565
-94.429928,90,992.647957
-74.178066,65,993.612536
-104.189328,90,994.382307
-95.274815,90,995.361104
-96.293454,90,996.337591
-107.201699,90,997.331866
-99.510834,90,998.074355
-94.878203,90,998.797529
-93.570067,90,999.427409
-101.170046,90,1000.058374
-92.58534,90,1000.943329
-92.059782,90,1001.929087
-105.228304,90,1002.911431
-97.168002,90,1003.912805
-110.487072,90,1004.917497
-95.351162,90,1005.891683
-42.069826,39,1006.800161
-82.482318,71,1007.256017
-96.233868,90,1008.072704
-72.188596,63,1009.034763
-108.894055,90,1009.7579
-95.166928,90,1010.730074
-94.463554,90,1011.729184
-80.587523,72,1012.670017
-38.111697,37,1013.399795
-97.852392,90,1013.90155
-110.353076,90,1014.922169
-92.596623,90,1015.905786
-96.002302,90,1016.882427
-67.001168,66,1017.833522
-119.814874,90,1018.643529
-93.452989,90,1019.612427
-93.810325,90,1020.592611
-67.240639,63,1021.519562
-93.962266,90,1022.256329
-101.788239,90,1023.237193
-100.425296,90,1024.224505
-106.260401,90,1025.177546
-92.851503,90,1026.161811
-98.204419,90,1027.134138
-100.780445,90,1028.114907
-85.706863,82,1029.094115
-32.665261,33,1029.937009
-92.447137,81,1030.377807
-99.878972,90,1031.270926
-98.693723,90,1032.260061
-92.819393,90,1033.265702
-105.989919,90,1034.245142
-159.822188,90,1035.228245
-58.419936,54,1036.163177
-93.31624,90,1036.840192
-100.567775,90,1037.810166
-95.469344,90,1038.803607
-108.754545,90,1039.794293
-99.871934,90,1040.773689
-98.867034,90,1041.741852
-97.373785,90,1042.721171
-93.584434,90,1043.715651
-96.173619,90,1044.448737
-97.16774,90,1045.069456
-57.150435,50,1045.646274
-93.603587,90,1046.034343
-95.925786,90,1047.015482
-96.802414,90,1047.967193
-93.791386,90,1048.95689
-107.097295,90,1049.934397
-92.83537,90,1050.563324
-97.019326,90,1051.183558
-107.486917,90,1051.804027
-101.217599,90,1052.423575
-103.987325,90,1053.395019
-92.793155,90,1054.389714
-95.899417,90,1055.368284
-110.115034,90,1056.339096
-93.121463,90,1057.326766
-10.771014,11,1058.164027
-93.210363,90,1058.413959
-99.696071,90,1059.438617
-95.647159,82,1060.430958
-97.287039,90,1061.482952
-92.34687,90,1062.528684
-94.977858,90,1063.573799
-99.288354,90,1064.667118
-28.708081,27,1065.567805
-43.879957,43,1065.873031
-98.434333,90,1066.300571
-92.097662,90,1067.513201
-113.082182,90,1068.86858
-103.826956,90,1069.727309
-32.711358,31,1070.631157
-95.694136,90,1071.091842
-98.04234,90,1072.07355
-92.772726,90,1073.047072
-101.900558,90,1074.050181
-99.585157,90,1075.047372
-98.405786,90,1076.034577
-105.01781,90,1076.90004
-95.498233,86,1077.885534
-44.076877,42,1079.030384
-93.029006,90,1079.644898
-98.471434,90,1080.856601
-38.38279,36,1081.765749
-99.486976,90,1082.318
-103.311798,90,1083.351011
-52.049428,47,1084.140411
-100.659337,90,1084.521021
-106.72822,90,1085.560199
-108.037278,90,1086.545426
-95.803939,90,1087.573078
-101.180868,90,1089.071695
-29.992299,29,1090.382526
-102.778014,90,1090.903643
-46.010532,44,1091.884025
-101.862809,90,1092.537594
-102.814197,90,1093.712005
-99.473983,90,1094.961274
-91.987083,90,1096.132713
-100.967419,90,1096.99744
-105.299099,90,1098.097338
-98.366045,90,1099.057217
-93.544222,90,1100.001229
-92.671802,90,1100.963296
-90.786154,83,1101.829693
-80.269668,75,1102.538493
-21.45299,22,1103.212599
-92.406384,90,1103.574124
-128.592909,60,1104.509767
-94.371719,90,1105.22649
-105.335758,90,1106.166904
-93.390118,90,1107.172319
-85.576056,73,1108.09209
-97.035428,90,1108.923761
-92.36312,90,1109.932786
-75.261467,65,1110.748204
-91.681397,90,1111.462132
-35.41755,33,1112.160908
-94.031454,90,1112.622951
-102.137372,90,1113.634988
-93.239092,90,1114.507915
-97.925473,90,1115.735445
-58.266564,54,1116.545157
-54.142149,50,1117.104972
-103.386953,90,1117.741407
-67.06826,67,1118.557974
-50.132446,47,1119.170677
-96.819942,90,1119.642706
-93.450142,90,1120.618691
-94.954612,90,1121.435386
-94.905514,90,1122.170671
-94.105229,90,1123.436662
-110.248776,90,1124.735033
-67.34747,59,1126.287134
-86.707469,82,1127.162854
-99.50264,90,1128.341916
-45.111944,41,1129.384403
-22.152524,22,1129.800461
-29.57437,28,1130.074943
-45.800848,42,1130.416662
-32.600626,30,1130.872539
-105.381465,90,1131.287902
-44.466124,40,1132.104271
-91.761903,90,1132.659089
-74.498963,70,1133.651987
-94.689255,90,1134.500206
-91.647269,90,1135.610481
-29.504356,28,1136.434497
-104.101958,90,1136.758317
-43.955371,44,1137.391273
-92.70829,90,1137.78857
-103.355048,90,1138.610572
-138.537472,90,1139.272819
-97.067966,90,1139.99226
-108.412219,90,1140.803588
-109.479598,90,1142.209482
-35.224571,33,1143.504557
-99.765126,90,1144.081461
-116.3527,90,1145.150685
-40.006282,37,1146.488998
-72.997803,60,1147.197883
-148.222255,90,1147.889275
-91.596707,90,1149.086361
-102.476237,90,1150.340911
-72.544348,64,1151.481057
-92.999471,90,1152.339108
-73.416629,61,1153.246832
-92.861224,79,1153.968288
-67.925615,58,1154.894306
-91.823832,90,1155.632602
-43.290895,40,1156.575372
-98.592642,90,1157.25497
-28.947884,28,1157.932885
-42.83353,40,1158.191283
-41.405371,37,1158.528943
-78.177992,71,1158.884597
-95.32807,90,1159.584697
-100.763107,90,1160.67218
-39.253668,37,1161.658741
-100.129907,90,1162.181997
-7.154331,8,1163.139991
-56.568338,50,1163.302099
-99.382888,90,1163.945743
-62.611639,58,1164.920961
-103.39324,90,1165.67661
-110.923397,90,1166.661801
-100.474386,90,1167.636711
-97.564232,79,1168.623887
-32.034824,31,1169.694138
-67.882691,68,1170.292026
-34.861335,32,1171.108583
-100.911834,90,1171.727844
-27.712124,27,1172.780349
-30.976714,30,1173.11297
-94.675571,90,1173.575427
-96.678502,90,1174.612071
-27.62216,26,1175.531715
-99.755904,90,1175.928852
-47.92779,44,1176.708027
-10.751435,11,1176.976373
-60.80288,59,1177.116973
-103.790024,90,1177.701577
-95.694022,90,1178.706041
-74.243519,62,1179.660715
-76.023858,63,1180.366861
-57.962186,52,1181.031585
-42.266842,40,1181.567106
-17.926844,18,1181.965023
-66.109997,58,1182.253791
-49.222394,45,1182.863945
-95.648681,90,1183.42591
-78.593638,66,1184.39018
-16.866378,17,1185.061303
-52.039508,47,1185.293857
-36.846583,34,1185.781153
-92.714045,90,1186.233884
-50.911725,45,1187.144532
-43.950361,40,1187.616699
-55.434462,49,1188.060997
-86.005723,70,1188.645465
-41.245453,39,1189.372556
-73.895462,65,1189.834388
-72.303332,60,1190.533395
-66.331369,56,1191.184383
-39.224531,36,1191.752919
-77.959829,65,1192.200911
-37.244688,35,1192.857218
-91.382186,82,1193.3253
-35.032348,32,1194.160546
-58.577186,50,1194.547993
-78.280717,68,1195.124229
-52.198518,47,1195.838863
-81.891434,66,1196.358044
-63.103489,58,1197.063257
-110.424133,90,1197.751548
-90.798732,83,1198.749726
-82.818412,69,1199.665977
-24.0826,23,1200.34455
-40.852216,37,1200.630242
-82.934284,70,1201.085671
-57.452614,49,1201.604454
-19.225144,19,1201.917557
-77.84912,68,1202.102832
-70.162952,64,1202.574957
-12.366384,13,1203.067405
-57.960743,52,1203.273534
-101.722106,83,1203.8954
-10.152713,11,1204.683963
-113.530546,90,1204.964056
-75.219096,68,1205.899025
-72.127894,61,1206.619037
-58.26904,52,1207.396997
-57.912833,51,1208.034024
-15.43141,16,1208.563882
-32.206721,30,1208.725458
-48.314189,42,1209.019181
-94.157296,90,1209.507289
-106.795431,90,1210.134001
-56.419206,50,1210.716084
-19.795185,20,1211.031967
-104.73489,83,1211.255055
-29.285354,28,1211.801481
-109.843164,90,1212.138484
-80.772565,69,1212.774319
-69.107461,58,1213.262652
-68.8249,59,1213.735139
-69.984488,63,1214.17786
-79.221808,65,1214.747596
-43.400594,40,1215.4234
-66.922663,58,1215.796211
-89.896951,74,1216.296021
-79.589643,64,1217.114429
-12.962316,13,1217.656778
-75.265287,63,1217.902906
-14.590198,14,1218.451563
-34.190993,31,1218.624512
-30.252789,29,1219.019626
-127.424113,90,1219.364399
-41.721586,37,1220.590911
-62.318921,53,1221.381143
-45.344241,41,1222.416424
-55.32015,48,1223.318219
-85.313043,73,1224.208198
-71.051635,65,1225.86867
-21.52717,21,1226.458809
-34.678974,32,1226.673212
-39.764779,35,1226.990611
-23.639434,23,1227.424357
-51.960427,46,1227.699121
-80.486454,67,1228.214771
-22.047964,21,1228.822683
-58.540801,55,1229.075378
-25.649186,25,1229.651595
-105.074508,90,1230.041134
-47.079157,42,1231.051298
-56.129699,49,1231.4765
-41.449177,38,1231.94972
-172.836123,90,1232.53135
-232.90444,90,1233.47312
-46.951592,42,1234.394253
-34.092268,31,1234.877657
-33.816067,32,1235.234902
-84.43045,70,1235.71064
-58.946386,51,1236.43339
-41.330815,38,1236.984885
-63.671382,54,1237.414318
-90.878366,74,1238.063852
-53.593026,47,1238.830192
-33.620445,33,1239.336057
-80.67886,67,1239.700456
-32.745175,30,1240.348752
-51.18942,44,1240.627983
-83.045511,68,1241.165769
-34.667448,33,1241.899829
-47.279091,44,1242.309613
-49.187613,44,1242.797527
-53.457435,47,1243.346119
-84.026206,69,1243.930353
-41.746222,37,1244.675658
-63.970325,54,1245.089959
-56.864025,48,1245.674541
-32.832518,31,1246.176422
-102.835421,90,1246.616004
-46.542106,42,1247.600334
-91.128099,74,1248.208674
-44.530276,40,1248.888007
-100.158561,90,1249.311846
-48.756318,45,1250.260649
-34.268397,32,1250.769261
-15.866286,16,1251.106216
-56.039471,48,1251.309857
-26.892001,26,1251.881437
-26.544501,25,1252.175481
-79.983427,69,1252.504814
-20.513114,20,1253.417428
-74.429997,63,1253.892122
-17.243567,17,1254.81392
-2.062754,3,1254.984861
-39.338484,36,1255.074767
-34.126176,31,1255.500583
-90.073605,75,1255.971348
-91.279234,81,1256.897088
-82.43446,68,1257.675981
-49.48813,43,1258.333298
-5.205834,6,1258.741418
-92.361003,90,1258.97724
-62.217824,55,1259.948973
-56.38323,49,1260.544758
-48.768647,44,1261.165388
-99.675574,90,1261.696352
-93.158183,90,1262.687152
-73.550236,62,1263.612418
-78.759602,65,1264.280157
-29.453206,29,1264.813696
-109.173511,89,1265.13643
-43.139395,39,1265.970796
-3.071501,4,1266.369564
-92.682127,90,1266.577581
-64.424218,55,1267.539578
-38.543839,36,1268.148308
-66.339885,56,1268.575559
-21.097273,21,1269.147283
-27.450506,26,1269.387862
-34.076035,32,1269.630414
-88.968643,72,1270.085568
-32.77118,31,1270.944367
-63.115484,52,1271.403777
-40.561089,36,1272.091576
-85.380822,77,1272.618292
-97.199744,90,1273.567096
-67.526764,59,1274.553285
-43.155302,39,1275.219871
-59.144318,50,1275.721741
-96.320187,90,1276.424698
-102.76674,90,1277.430066
-99.587071,90,1278.44094
-46.526836,45,1279.434275
-31.884603,30,1279.945967
-61.409192,55,1280.240295
-112.768435,90,1280.774826
-110.661019,90,1281.686682
-10.395317,11,1282.512466
-84.846772,75,1282.732186
-102.94402,90,1283.460118
-93.444819,90,1284.362504
-58.855469,51,1285.180224
-110.424119,90,1285.736752
-29.008209,27,1286.569068
-83.488664,72,1286.966035
-106.673289,90,1287.709656
-72.963744,66,1288.808458
-99.234389,90,1289.79543
-67.42194,57,1290.796758
-97.355597,90,1291.501216
-94.411084,90,1292.588891
-95.221991,90,1293.605078
-104.311533,90,1294.499615
-75.979739,65,1295.478996
-95.784007,90,1296.09058
-103.319488,90,1296.881099
-101.988999,90,1297.649767
-33.126355,32,1298.438453
-97.298629,90,1298.856191
-100.645652,90,1299.633611
-119.255739,90,1300.558783
-54.039622,47,1301.348897
-48.123024,44,1301.832405
-101.739242,90,1302.330903
-107.185237,90,1303.188491
-47.063365,42,1303.935263
-67.402706,57,1304.417587
-96.034352,90,1305.241239
-92.374844,90,1306.256957
-18.330409,18,1307.149702
-106.807271,90,1307.442968
-97.87107,90,1308.377953
-52.696372,46,1309.209312
-114.156654,90,1309.727832
-96.393702,90,1310.770503
-98.629086,90,1311.843699
-95.283022,90,1312.840858
-92.945783,90,1313.871462
-33.705087,31,1314.723942
-103.130246,90,1315.053504
-96.716425,90,1315.920658
-59.609325,52,1316.719547
-99.913406,90,1317.333898
-67.498245,56,1318.258917
-69.175114,63,1319.005642
-65.355447,58,1319.791636
-118.150164,90,1320.491556
-63.214694,55,1321.460782
-26.503833,26,1322.046857
-38.290681,37,1322.439848
-93.82445,90,1323.03012
-53.425721,45,1324.003747
-99.646089,66,1324.59888
-95.636377,90,1325.424145
-98.341635,90,1326.541885
-101.055097,90,1327.607348
-37.191504,34,1328.717579
-106.856482,90,1329.219377
-102.631426,90,1330.267877
-102.779371,90,1331.194624
-105.837783,90,1332.03137
-39.343304,37,1332.92307
-102.89596,90,1333.507698
-119.305629,90,1334.370709
-89.071914,74,1335.190194
-98.564272,90,1335.849247
-15.921102,16,1336.492316
-34.256778,31,1336.713024
-45.119659,39,1337.038066
-105.362999,90,1337.579995
-50.90084,45,1338.277543
-85.530107,76,1338.782241
-99.300295,90,1339.488055
-100.464582,90,1340.214426
-41.69858,36,1341.102172
-24.957235,24,1341.475645
-75.378305,62,1341.911723
-43.732112,40,1342.95948
-113.811151,90,1343.915948
-61.288344,54,1345.144518
-98.001656,90,1346.185824
-40.808489,36,1347.30869
-38.269214,35,1347.631864
-53.602286,47,1347.936136
-105.543512,90,1348.466274
-69.173952,63,1349.413546
-48.28009,42,1350.327961
-99.937482,90,1351.203268
-18.806397,19,1352.384406
-94.917612,78,1352.968705
-55.709581,51,1353.807464
-97.92534,90,1354.362958
-30.561359,29,1355.307458
-51.089812,45,1355.713139
-45.292069,41,1356.118153
-106.278551,80,1356.504393
-37.539529,36,1357.240546
-18.137382,18,1357.552145
-106.02084,90,1357.994901
-103.919225,90,1359.08124
-104.895544,90,1359.916425
-110.514735,87,1360.553417
-111.491896,90,1361.173865
-100.679014,90,1361.955815
-95.526206,90,1362.979937
-102.380806,90,1364.036924
-103.11092,90,1365.1051
-61.236258,53,1366.052427
-104.724954,90,1366.984527
-101.087018,90,1368.160073
-102.71572,90,1369.231955
-102.357607,90,1370.23072
-100.952614,90,1371.465741
-105.939072,90,1372.315117
-45.638484,41,1373.746032
-108.9099,90,1374.418386
-102.306944,90,1375.686623
-102.266292,90,1376.737922
-103.729962,90,1377.779238
-103.852995,90,1378.635674
-29.612267,28,1379.585948
-102.566953,58,1379.828
-49.643599,45,1380.342699
-94.052373,84,1380.92882
-103.573263,90,1382.083579
-104.684463,90,1383.359377
-519.319046,90,1384.84812
-107.238703,90,1386.195562
-44.256245,42,1387.173859
-51.370402,45,1387.58452
-35.975954,33,1388.232123
-63.985278,55,1388.812046
-31.10617,29,1389.408824
-48.937788,43,1389.854132
-109.548546,90,1390.620599
-39.765258,36,1391.80821
-23.129219,22,1392.496642
-86.626649,74,1393.013648
-33.977037,33,1394.013072
-36.786263,34,1394.53378
-114.321536,90,1395.180164
